stock,minute,sample,algo_buy_time,algo_sell_time,algo_buy_price,algo_sell_price,pred_buy_regret,pred_sell_regret,buy_vwof,sell_vwof,buy_micro_momentum,sell_micro_momentum,buy_spread,sell_spread,buy_threshold,sell_threshold,buy_trigger,sell_trigger
GOOG,1900-01-01 09:57:00,train,1900-01-01 09:57:59.721,1900-01-01 09:57:59.721,576.82,576.34,0.11690545085058214,0.12485298460709095,0.1810411810411107,0.1810411810411107,0.1702564077917259,0.1702564077917259,0.4800000000000182,0.4800000000000182,0.0664664805794448,0.09759748496983355,fallback_last,fallback_last
GOOG,1900-01-01 09:58:00,train,1900-01-01 09:58:57.489,1900-01-01 09:58:55.273,576.28,575.87,-0.014253540542451842,0.0868130395208899,-0.21949187838391523,-0.26742712294026144,-2.8807107810280286e-09,-0.061527333041908605,0.2799999999999727,0.42999999999995,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 09:59:00,train,1900-01-01 09:59:33.902,1900-01-01 09:59:33.891,575.99,575.78,0.058524317862340774,0.09375593916893687,0.015384615384609468,-0.01835253947929221,0.09311880617838142,0.11762375667331071,0.19000000000005457,0.21000000000003638,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:00:00,train,1900-01-01 10:00:56.521,1900-01-01 10:00:00.642,575.97,575.18,0.38619567379984293,0.08998853403609383,-0.09825673534065114,-0.06566689388774533,0.18960673833828423,0.03935999846623872,0.75,0.06000000000005912,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:01:00,train,1900-01-01 10:01:59.992,1900-01-01 10:01:18.153,575.81,575.48,0.1797349191960222,0.08664391118083786,-0.04818560380722892,-0.1120658789831321,-0.24181034978721527,-0.17422330655642781,0.5099999999999909,0.18999999999994088,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:02:00,train,1900-01-01 10:02:59.161,1900-01-01 10:02:22.975,575.94,576.15,0.2199686590339784,0.011479953962639622,-0.08485675306955393,-0.04643962848296107,0.10799998560560198,-0.21278146076690518,0.5400000000000773,0.14999999999997726,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:03:00,train,1900-01-01 10:03:44.716,1900-01-01 10:03:41.738,575.6,575.65,0.002177290790298103,0.09690364660396245,-0.015451174289241207,0.0009372071227732547,-0.07884615937916806,-0.0021428599792443492,0.2300000000000182,0.2900000000000773,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:04:00,train,1900-01-01 10:04:34.193,1900-01-01 10:04:34.193,575.48,575.3,0.0523942300439737,0.07349906137623641,-0.07861060329065246,-0.07861060329065246,-0.0847572871389275,-0.0847572871389275,0.18000000000006366,0.18000000000006366,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:05:00,train,1900-01-01 10:05:59.410,1900-01-01 10:05:45.616,575.02,574.59,0.300103668031811,0.06128787334496402,0.1386940097139025,0.1641595814257148,-0.12900000114939303,-2.873434823413845e-09,0.42999999999995,0.1999999999999318,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:06:00,train,1900-01-01 10:06:58.025,1900-01-01 10:06:37.017,575.26,575.01,0.22469993096511556,0.09685331714649614,-0.4424071462151188,-0.06498470948009748,-0.08744373175215969,-2.875594873330556e-09,0.4900000000000091,0.25,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:07:00,train,1900-01-01 10:07:36.267,1900-01-01 10:07:34.747,574.48,574.34,0.056210804088755756,0.09728651381536324,0.1036425840209089,-0.14569160997728298,0.06999999928177658,-2.872297955036629e-09,0.14999999999997726,0.2400000000000091,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:08:00,train,1900-01-01 10:08:57.015,1900-01-01 10:08:23.331,575.31,575.37,0.049495154701020894,0.09551815378866436,-0.02541371158391684,-0.04387291981844029,-2.875822247005999e-09,0.01833333141530602,0.30999999999994543,0.11000000000001364,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:09:00,train,1900-01-01 10:09:39.308,1900-01-01 10:09:39.307,575.6,575.4,0.0364560898745773,-0.007599259438736267,0.20332577475426933,0.1656249999999353,-2.877504812204279e-08,0.13315920254854063,0.20000000000004547,0.20000000000004547,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:10:00,train,1900-01-01 10:10:31.573,1900-01-01 10:10:29.920,575.38,575.2,0.0636656979781136,0.0974074336435598,-0.11332595053521102,-0.06562610854910762,-0.08755102432110107,-0.017408909211667378,0.15999999999996817,0.1999999999999318,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:11:00,train,1900-01-01 10:11:23.910,1900-01-01 10:11:20.344,575.45,575.44,0.0623634913055964,0.0596387853605838,0.25514276941963304,-0.47021399652965,-0.05833333525185935,-2.8771864890586585e-09,0.020000000000095497,0.11999999999989086,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:12:00,train,1900-01-01 10:12:59.069,1900-01-01 10:12:26.746,575.78,575.37,0.15046828978657226,0.09426892132404702,-0.13247673903405738,0.08718202025189252,-0.08256410440844775,0.008333330136451877,0.4599999999999227,0.14999999999997726,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:13:00,train,1900-01-01 10:13:27.380,1900-01-01 10:13:36.683,575.4,575.27,-0.025504764703397326,0.08691409228948863,0.012844036697241814,-0.4063004846525015,-0.023333334931976424,-0.13232673836898812,0.03999999999996362,0.2699999999999818,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:14:00,train,1900-01-01 10:14:45.713,1900-01-01 10:14:39.145,575.41,575.13,0.06406258469302954,0.09180855241517219,0.2107505735823629,-0.012135922330089723,0.000920395147659292,-0.017837840429024254,0.2799999999999727,0.3300000000000409,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:15:00,train,1900-01-01 10:15:59.600,1900-01-01 10:15:59.886,575.96,575.57,0.0015325632093348973,0.013229819533463777,0.328932893289148,0.09949748743713593,-2.8788917916244827e-09,-2.8783233574358746e-09,0.25,0.17999999999994998,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:16:00,train,1900-01-01 10:16:51.894,1900-01-01 10:16:44.651,576.01,575.77,-0.013944295785732391,0.09246596429886078,0.36020806241860853,0.24355777223597525,0.05909090734530764,0.01301886520775497,0.15999999999996817,0.39999999999997726,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:17:00,train,1900-01-01 10:17:53.119,1900-01-01 10:17:17.980,576.0,575.86,-0.018121473345064615,0.08421153986552121,0.22939504669098063,0.15588235294113062,-0.041275862730913104,-0.11002141389258213,0.08000000000004093,0.14999999999997726,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:18:00,train,1900-01-01 10:18:41.004,1900-01-01 10:18:41.004,576.14,575.86,0.057392551050405,0.09207957155926733,-0.23636363636356705,-0.23636363636356705,0.04499999615973138,0.04499999615973138,0.2799999999999727,0.2799999999999727,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:19:00,train,1900-01-01 10:19:59.053,1900-01-01 10:19:22.852,576.17,575.98,0.24562333419341284,0.03927950524602704,0.4408538393120543,-0.007594936708856914,-0.07692192365118444,-0.0966667626380513,0.4699999999999136,0.09000000000003183,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:20:00,train,1900-01-01 10:20:58.433,1900-01-01 10:20:50.694,576.14,575.78,0.06356745346225572,0.09593427231865959,0.20547945205471174,0.2407932011330308,-1.4399574865819886e-09,-2.879687599488534e-09,0.36000000000001364,0.37000000000000455,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:21:00,train,1900-01-01 10:21:51.893,1900-01-01 10:21:07.296,576.3,576.24,-0.05727805046032791,0.05937962717442015,-0.07620263942099778,0.03463992707382195,-0.17643564926845556,-0.06910256594903785,0.18999999999994088,0.15999999999996817,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:22:00,train,1900-01-01 10:22:43.795,1900-01-01 10:22:10.278,575.92,576.1,0.06052777645266613,0.08049687118003396,-0.2190179267341598,0.0042194092826978785,-2.8790054784622043e-09,0.12204379509478258,0.2400000000000091,0.16999999999995907,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:23:00,train,1900-01-01 10:23:37.977,1900-01-01 10:23:05.278,575.83,575.68,0.06097785961539329,0.09443900011917347,0.04979552561942511,-0.13449817147495552,-2.878778104786761e-09,-0.021503269855088547,0.15000000000009095,0.06000000000005912,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:24:00,train,1900-01-01 10:24:11.210,1900-01-01 10:24:18.523,575.89,575.87,-0.011566311828489412,0.08871918112644966,0.4448377581119632,-0.028294672444550525,-2.8803697205148637e-09,-0.0735148571868649,0.01999999999998181,0.10000000000002274,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:25:00,train,1900-01-01 10:25:53.950,1900-01-01 10:25:11.552,575.79,576.11,0.06218677309055387,0.04509752662768235,0.007009345794390476,-0.08087535680301906,0.1193362780904863,-2.880028660001699e-09,0.2799999999999727,0.03999999999996362,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:26:00,train,1900-01-01 10:26:52.571,1900-01-01 10:26:28.050,576.13,575.67,0.0536185605903699,0.020440812169431888,-0.03010890454835679,-0.16897791474053983,-0.013928573999919536,-0.20088889315104552,0.2599999999999909,0.18000000000006366,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:27:00,train,1900-01-01 10:27:59.782,1900-01-01 10:27:00.511,575.88,575.62,0.17286229257618407,0.09450955921080989,-0.36725663716800616,-0.44160997732413787,0.1751773008809323,-0.026923079137077366,0.5199999999999818,0.10000000000002274,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:28:00,train,1900-01-01 10:28:51.004,1900-01-01 10:28:42.214,575.35,575.34,0.02109123499869628,0.049078680588390725,-0.2609182530793612,-0.352941176470448,-2.876163307519164e-09,0.071623033636115,0.22000000000002728,0.15999999999996817,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:29:00,train,1900-01-01 10:29:48.065,1900-01-01 10:29:37.278,575.54,575.25,-0.05276737393958547,0.09755376138180899,0.047548291233248476,-0.10119521912342534,-2.877525275835069e-07,-2.8768454285454936e-09,0.1999999999999318,0.2699999999999818,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:30:00,train,1900-01-01 10:30:50.689,1900-01-01 10:30:48.689,575.65,575.31,0.059913067814808735,0.09663799593100025,-0.027397260273955542,0.044049967126861246,0.049354836853012785,0.05666666474826343,0.34000000000003183,0.34000000000003183,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:31:00,train,1900-01-01 10:31:58.875,1900-01-01 10:31:07.290,575.64,575.35,0.17206674303592792,0.08850131435868214,0.0,-0.42371403661707774,-2.8777549232472666e-09,0.08769841139360324,0.15999999999996817,0.15999999999996817,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:32:00,train,1900-01-01 10:32:57.202,1900-01-01 10:32:57.202,575.93,575.44,0.22129772524857425,0.10295724420146524,0.12532931878053244,0.12532931878053244,-0.20668724516644943,-0.20668724516644943,0.4899999999998954,0.4899999999998954,0.0664664805794448,0.09759748496983355,fallback_last,fallback_last
GOOG,1900-01-01 10:33:00,train,1900-01-01 10:33:32.766,1900-01-01 10:33:29.422,575.43,575.49,0.0015315841797729768,0.09614635517324754,-0.2243409983173796,-0.24020797227028068,-2.8769591153832152e-09,-0.03166666858521694,0.029999999999972715,0.18999999999994088,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:34:00,train,1900-01-01 10:34:41.296,1900-01-01 10:34:07.430,575.71,575.47,0.04282543014443313,0.09640928709597044,0.08329845123479142,0.004120070629781012,0.21363633745829702,-0.09428575539175199,0.2400000000000091,0.22000000000002728,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:35:00,train,1900-01-01 10:35:25.254,1900-01-01 10:35:22.013,575.42,575.55,0.056161909788658426,0.08564244133942178,-0.2345415778250349,-0.42570806100199315,-2.8769591153832152e-09,-0.10088235858393091,0.11000000000001364,0.12000000000000455,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:36:00,train,1900-01-01 10:36:10.515,1900-01-01 10:36:07.189,575.43,575.41,0.026719999639740172,0.09114536116760732,-0.029697766097232667,-0.027427317608330382,-0.034306936390180454,-2.8769591153832152e-09,0.01999999999998181,0.07000000000005002,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:37:00,train,1900-01-01 10:37:40.857,1900-01-01 10:37:40.857,575.12,575.0,-0.017607224724504156,0.04571388776451345,-0.10423905489919937,-0.28565689031728175,0.15731404483142342,0.020264896853859682,0.12000000000000455,0.12000000000000455,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:38:00,train,1900-01-01 10:38:54.208,1900-01-01 10:38:58.200,575.31,575.0,0.06323076600573892,0.055004642996936554,-0.1400722021660144,-0.015447154471538436,0.14388888824964852,-2.8757085601682775e-09,0.36999999999989086,0.30999999999994543,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:39:00,train,1900-01-01 10:39:40.390,1900-01-01 10:39:09.182,575.26,575.22,0.06388738589107086,0.04592492558253336,0.08289054197657657,-0.12415026833627044,0.032499996405249476,0.11225224706981862,0.2599999999999909,0.05999999999994543,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:40:00,train,1900-01-01 10:40:36.369,1900-01-01 10:40:07.286,575.19,575.13,0.04175910429008675,0.0840576143364191,-0.07890070921982319,-0.0002585983966898736,0.09642857077130884,-0.05500000143763373,0.07000000000005002,0.09000000000003183,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:41:00,train,1900-01-01 10:41:48.514,1900-01-01 10:41:11.240,575.49,575.09,0.06259593749389702,0.02878782044844866,0.3153229210636069,-0.18105263157885207,-0.040000001917746886,-0.02761905104125617,0.2400000000000091,0.01999999999998181,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:42:00,train,1900-01-01 10:42:36.563,1900-01-01 10:42:24.506,575.51,575.62,0.011214411742018288,0.06217063557816281,0.45405242542920937,-0.1713653952459449,-2.8777549232472666e-09,-0.10200000115105468,0.05999999999994543,0.17999999999994998,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:43:00,train,1900-01-01 10:43:56.728,1900-01-01 10:43:24.439,575.57,575.41,0.05669837108160053,0.049377180317148495,-0.30838593327308006,-0.1572580645160656,-0.1770796485631081,-0.15545455068388492,0.36000000000001364,0.16000000000008185,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:44:00,train,1900-01-01 10:44:23.271,1900-01-01 10:44:23.011,575.39,575.23,0.06419812796433016,0.06623988305287924,-0.07062910073328034,-0.4129906217435175,-2.876163307519164e-09,-0.06479638269331645,0.03999999999996362,0.15999999999996817,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:45:00,train,1900-01-01 10:45:53.994,1900-01-01 10:45:51.357,576.18,576.05,-0.03503456834975385,0.08184229333955365,-0.18131868131862597,-0.0831084727468745,-0.007037917422735518,-0.007037917422735518,0.12999999999999545,0.3300000000000409,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:46:00,train,1900-01-01 10:46:32.807,1900-01-01 10:46:31.187,575.9,575.77,0.01973025193380118,0.09334268842938397,-0.1306960440660337,-0.1044932079414292,-2.879346538975369e-09,-2.879346538975369e-09,0.12999999999999545,0.19000000000005457,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:47:00,train,1900-01-01 10:47:48.811,1900-01-01 10:47:10.959,575.82,575.62,0.060552530749551275,0.06790104888544796,-0.06630336058126966,-0.5199999999997811,-0.06895522817615074,-0.06333333881434555,0.2800000000000864,0.01999999999998181,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:48:00,train,1900-01-01 10:48:10.257,1900-01-01 10:48:37.303,575.59,575.54,0.05484240518157474,0.09202368038535566,-0.06824310309063093,-0.1738807815977804,-0.06156716847453936,-0.05105634005496995,0.05000000000006821,0.25,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:49:00,train,1900-01-01 10:49:30.237,1900-01-01 10:49:27.873,575.18,575.09,0.05946819242168441,0.09560858144674994,-0.20873786407760658,-0.24719800747190313,-2.875594873330556e-09,-2.8759359338437207e-09,0.08999999999991815,0.15999999999996817,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:50:00,train,1900-01-01 10:50:25.098,1900-01-01 10:50:25.098,575.26,575.09,0.06220896246112573,0.0955239144475334,-0.03693495038587736,-0.03693495038587736,0.017270914043137964,0.017270914043137964,0.16999999999995907,0.16999999999995907,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:51:00,train,1900-01-01 10:51:46.626,1900-01-01 10:51:22.097,575.21,575.04,0.06475504178325382,0.09580107654573655,0.19785458879606801,-0.48179508890750133,0.019361701311936486,-0.04092592734593836,0.22000000000002728,0.17000000000007276,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:52:00,train,1900-01-01 10:52:52.419,1900-01-01 10:52:44.294,575.77,575.48,0.059740826514889434,0.09263130427910846,-0.0398262128891963,-0.19999999999989557,-0.10717391804791987,-0.118260874569728,0.2899999999999636,0.31999999999993634,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:53:00,train,1900-01-01 10:53:32.189,1900-01-01 10:53:28.008,575.89,575.75,0.06040256311042477,0.08599172191554273,-0.0008810572687220789,-0.08770383428819405,-0.017449923845674675,0.010823290860230372,0.13999999999998636,0.14999999999997726,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:54:00,train,1900-01-01 10:54:24.176,1900-01-01 10:54:21.981,576.12,576.0,0.06496345432513881,0.0759717232178178,-0.02735229759299033,-0.0840611353711561,-0.0006218934129265108,-0.0004975153035502444,0.12000000000000455,0.12000000000000455,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:55:00,train,1900-01-01 10:55:47.538,1900-01-01 10:55:17.453,576.14,576.03,-0.0032076570460877196,0.08964750220438955,0.17404276479359174,-0.019230769230763792,0.004230766461432722,-0.04166666858668577,0.22000000000002728,0.14999999999997726,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:56:00,train,1900-01-01 10:56:48.063,1900-01-01 10:56:22.176,575.87,575.88,0.057369700768269916,0.04142451901220842,0.07055503292565991,0.1129119394921054,0.06499999905292952,-0.16841667146377404,0.3100000000000591,0.14999999999997726,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:57:00,train,1900-01-01 10:57:26.874,1900-01-01 10:57:26.874,575.52,575.47,0.06084794894730494,0.06951755133491894,-0.12268102932372152,-0.12268102932372152,0.024504944796831296,0.024504944796831296,0.049999999999954525,0.049999999999954525,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:58:00,train,1900-01-01 10:58:54.586,1900-01-01 10:58:15.585,575.27,575.38,0.09942232643290363,0.09287492207096769,-0.1685589519649919,-0.22842389968029791,-0.045000001437870196,0.028333331415296925,0.17999999999994998,0.10000000000002274,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 10:59:00,train,1900-01-01 10:59:59.109,1900-01-01 10:59:45.913,575.72,575.34,0.17214179511844926,0.09648756639886683,-0.36345177664965395,0.09872922776145365,-0.005897437238900238,-0.15862385848959093,0.4600000000000364,0.37999999999999545,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:00:00,train,1900-01-01 11:00:32.140,1900-01-01 11:00:31.488,575.32,575.13,0.06572775801229934,0.0870078882903463,-0.12968072526601115,-0.1601369341954507,-0.04071428982274483,-0.04071428982274483,0.19000000000005457,0.19000000000005457,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:01:00,train,1900-01-01 11:01:17.935,1900-01-01 11:01:17.936,575.33,575.23,0.060720177608322295,0.09278236785587501,0.09482758620685568,0.008620689655168698,-0.0742537342051719,-0.04900990668545546,0.10000000000002274,0.10000000000002274,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:02:00,train,1900-01-01 11:02:22.906,1900-01-01 11:02:22.906,574.75,574.66,0.06403122460898295,0.0907354872290639,-0.04580690627200641,-0.04580690627200641,-2.8735485102515668e-09,-2.8735485102515668e-09,0.09000000000003183,0.09000000000003183,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:03:00,train,1900-01-01 11:03:45.138,1900-01-01 11:03:30.021,574.98,574.76,0.03865393769424183,0.09265862482667642,-0.06352087114331804,-0.15098241985514427,-0.039260452009102664,0.0632119908191271,0.22000000000002728,0.22000000000002728,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:04:00,train,1900-01-01 11:04:55.399,1900-01-01 11:04:35.025,574.98,574.8,0.09248781804564474,0.05286446740736192,-0.3849902534111184,-0.5974025974021664,-0.08753521261678543,0.03889458188155004,0.3300000000000409,0.18000000000006366,0.0664664805794448,0.09759748496983355,fallback_last,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:05:00,train,1900-01-01 11:05:26.075,1900-01-01 11:05:25.433,574.81,574.65,0.06532846791576365,0.09738929486556784,0.012023000522732868,-0.03877662479517271,-2.8736621970892884e-09,-2.8736621970892884e-09,0.15999999999996817,0.15999999999996817,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:06:00,train,1900-01-01 11:06:46.895,1900-01-01 11:06:08.546,574.51,574.74,0.04928809948958349,0.08790217370071696,-0.08046791917756807,0.1728813559320569,0.11099999540385852,0.007050689919992692,0.2899999999999636,0.09000000000003183,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:07:00,train,1900-01-01 11:07:31.526,1900-01-01 11:07:55.505,574.47,574.5,0.0661473971479745,0.09531960759294755,0.2485714285713102,-0.010497798848624958,0.1153017935164371,-0.08076923253736368,0.2300000000000182,0.4199999999999591,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:08:00,train,1900-01-01 11:08:27.374,1900-01-01 11:08:27.374,574.41,574.34,0.06348117297588339,0.06653509935314354,-0.22575579112672722,-0.22575579112672722,-0.010000001914590939,-0.010000001914590939,0.06999999999993634,0.06999999999993634,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:09:00,train,1900-01-01 11:09:07.040,1900-01-01 11:09:20.634,574.0,573.74,0.05971489315293507,0.0867502733053733,-0.2415949960906329,-0.13010590015123671,-0.019117648746941995,0.014999998565599526,0.049999999999954525,0.05999999999994543,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:10:00,train,1900-01-01 11:10:29.563,1900-01-01 11:10:29.560,573.42,573.32,0.05021655135489772,0.08949350605669543,-0.2595456742386372,-0.24064768285860377,0.03198198094878535,0.026688740962299562,0.09999999999990905,0.12999999999999545,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
GOOG,1900-01-01 11:11:00,train,1900-01-01 11:11:35.394,1900-01-01 11:11:32.385,573.0,572.78,0.0650913314705752,0.09750249053978555,0.03448275862067498,-0.0065412919051485935,0.0032038807141816505,-0.038398694682541645,0.22000000000002728,0.25,0.0664664805794448,0.09759748496983355,ridge_signal_passed_vwof_filter,ridge_signal_passed_vwof_filter
